"","reviews","points"
"492","S.T.A.Y....  ","1"
"493","관람객cg가 너무 어색해서 몰입이 힘듦.  ","6"
"494","1,2편 다봤는데 이번처럼 스토리 별로인건 처음.... 후편 또 나올거같은데ㅜ 왜 3편을 이렇게 망쳤나.... 좋은 배우들 가지고 스토리때문에 핵노잼....  ","4"
"495","리얼 염력 골든슬럼버 피했는데 여기서 당했네  ","1"
"496","억지감동. 개연성없는 전개중간중간 오달수가 웃긴거말고는김지원 얼굴이 다하는 영화  ","1"
"497","김명민이 불쌍하다 하필 오딸수랑 영화를 찍네  ","2"
"498","오달수 성추행범 전자발찌 차라  ","1"
"499","댓글 알바 없다고 생각하는 1인이었는데 이 영화에 별점 5개 준 사람들 보고 댓글 알바가 존재한다는 것을 알게됨. 전작들은 재미있었는데,,,실망함 ㅠㅠ 유치하고 여기저기서 내용 가져다 붙인거 같음 ㅠㅠ  ","2"
"500","굳이 &#39;명탐정&#39;이 아니라도 사건전개가 가능한 스토리... 1.2편은 정말 명탐정의 역할을 보여줬으나 이건....개인적으로 매우실망  ","1"
"501","관람객실망실망실망누가재밌다했어나쁜사람  ","2"
"502","재미없음 중간에 웃긴부분은 있는데 걍 재미없음 기대하고갔는데 돈아까움내용은 지원이 이쁜 얼굴 자랑하는거랑 사람 불타는것 밖에 없구 다음편이 나올거라고 예고하는 존비? ㅇㅈㄹ 할때는 엄마랑 같이 경악했지만 재밌다면 볼 거양! 이번편은 진짜루 실망  ","1"
"503","도대체 어디가 웃김?천만요정 오달수땜에 1점주고감  ","1"
"504","1점도 아깝다.... 너무 재미가 없어서 보다가 뛰쳐나오고 싶었음. 무슨 4시간 짜리 영화인줄 ... 너무 노잼  ","1"
"505","그냥  VOD 나오면 보세요 ㅋㅋㅋ  ","1"
"506","도데체 이 영화가 왜 8점이지?부모님이랑 같이 봣는데 아무 영화나 다 잘보는 분들도 엄청유치하고 재미없었다고.... 한국영화 클라스가 이거밖에 안되었나....진짜 설날특수라고 이딴 영화를 상영해주는 상영관이 너무 미웠다  ","1"
"507","성범죄자영화 ...기대만큼 실망도 크다  ","1"
"508","김지원 줌인 진짜 한 두번 아니고 계속 보여져서 부담되는 건 부담되는거고 , 영화가 1,2편 재밌게 본 이유가 탐정물이여서 인데 이번 작은 탐정? 말만 탐정이지 걍  판타지물입니다.정말 재밌는 소재인데 이렇게 망쳐놓을 줄은.. 실망이 큽니다.  ","1"
"509","재활용도 안되는 쓰레기  ","1"
"510","좀 영화보는데 크게쳐웃지마라;집중도안되고 연출도 똥이고 유치하고 진부하고 뻔한전개였어요 진심으로 제작비용 배우섭외비용으로 다날린영화  ","1"
"511","정말 공짜영화로 봤지만 .. 시간이 아까웠음 돈주고봤으면 욕할뻔  ","1"
"512","아 염력뒤에 이거봤는데 또속았네ㅡㅡ  ","1"
"513","재밌다는사람 양심있냐 눈 있냐 와 너무하네 정말  ","1"
"514","인생영화 꼭보세요기분전환하러 나갔다가더 열받고 왔네연^^  ","2"
"515","네이버 영화 평점 처음으로 남겨봐요. 1, 2편 모두 명절에 가족들과 재미있게 봤었는데 이번 작품은 역대급 망작이네요. 유치한 3류 판타지 사극.. 같은 감독 맞나요?ㅠㅠ 그나마 오달수 나오는 부분 웃겨서 1점 줍니다. 4편은 안나오는게 나을듯하네요.  ","1"
"516","음..걍한마디로 노잼  ","2"
"517","관람객아 감독 바꼈냐 jQuery22406256845007032413_1518732737052?  ( 보는 내내 들었던 생각이다 )  ","1"
"518","조악한 편집은 심란하다역대 시리즈중 가장 좋지않다김명민 오달수 듀오 믿고봤지만그마저 전작에 비하면 매우 아쉬운수존  ","6"
"519","진심 안타깝다. 왜 이랬을까  ","1"
"520","네 알바들 고생하세요..조선 항상챙겨봤는데 이젠..  ","1"
"521","진심 개막장 ,  너무 재미없네  ","1"
"522","코믹영화? 보면서 한번도 입꼬리가 올라가지 않았고, 쓸데없이 어두컴컴한 화면은 계속 나오고.. 보는내내 벌받는 기분이였다. 영화가 B급 영화를 자처했지만 C급에도 못미치는 폐급. 가족끼리 영화보러 가실 분들은 차라리 집에서 클레멘타인 보시는게 나음.  ","1"
"523","영화가 따로노는 느낌?cg도 어설프고, 코믹 요소도 노잼전반적 스토리, 연출 전부 아쉬움ㅠㅠ그래도 이전 1,2편을 재밌게 보앗기에4편 기대해봅니다  ","3"
"524","시리즈를 파괴했다.... 스토리에 탐정이 들어갈 자리는 없다.  ","2"
"525","방금 시댁식구들하고 보고왔는데,올해 액땜은 다했다고 평점을 내림ㅋㅋ재미드럽게없다.김민은 마지막에 죽었어야했다..(4편 나오지마~)  ","4"
"526","니네 알바 ㅆㄹㄱ들 진짜 죽여버린다!!!!  ","3"
"527","많이 실망스럽네요 ㅎㅎㅎ여친없이 혼자 봐서 다행스럽네요얼마나 눈치보였을지 ㅡㅡ  ","1"
"528","재미없다는말뿐..;돈아까워요  ","2"
"529","TV 방영 전까지 볼맘 없지만, 전문가 점수가 너무 높네. 스ㅡ 윽.  ","1"
"530","어차피 코믹이고 뻔한 스토리 전개나 오글거림 모자란거 다 감안하고 예상했는데도 진짜 한숨만 나온다..갈수록 퇴화하는거 같다.1은 나름 재밌었고 2는 그냥 참아줄만했는데 3는진짜 아니야  ","1"
"531","조선명탐정 ...이제 그만  ","1"
"532","중간에 나가고 싶을 정도로 재미없고 진부한 억지웃음....ㅠㅠ 저 진짜 1편 2편 다보고 명탐정이면 믿고본다 생각하고 봤는데요 정말 실망했습니다  ","1"
"533","평점이 왜 이렇게 높은거죠..? 말도안되는 억지 전개에 코웃음만 나왔습니다..ㅋ  ","2"
"534","진짜 영화 언제끝나나 시간가는줄 알고봄..  ","1"
"535","너무유치해..사람들은 재밌다는데 무슨재미인지;;  ","1"
"536","관람객잤습니다.  재미 있는줄 모르겠네요;;  ","1"
"537","보지마세요... 후회합니다 평점이 왜높은지 모르겠지만 중간에 나가고 싶어질거에요  ","1"
"538","요즘 한국영화들 배우는 괜찮은데 질이 영...  ","3"
"539","진짜 재미없었다 3류영화빨리끝나길바랬다  9000원주고 본거 너무아깝다  ","1"
"540","1,2편은 그나마 현실성 있게 코미디 차원에서 잼나게 봤는데 3편은 너무 재미 없다.  ","1"
"541","망작입니다 보지마세요 절대로이거 보면 내기 다 집니다  ","1"
"542","....뭐 4는 안나오겠지  ","1"
"543","이 영화를 보고 불면증에서 탈출했습니다ㅎ시도때도 없이 상황에 안맞게 억지로 웃기려고하고 소재도 너무 오글거림  ","1"
"544","관람객글쎄요...공상추리 소설같아 전편에 비해 재미가 떨어집니다  ","2"
"545","최악중에 최악. 명절에 특선영화로 틀어줘도 안볼것  ","1"
"546","재미는 없고 김지원 너무 예뻤어요  ","4"
"547","알바들 진짜 적당히 해라...  ","2"
"548","보면서 4편은 못보겠구나 싶었음. 영화관 나오면서 바로적는 후기  ","1"
"549","저만 별로였을까요? 명탐정은 실종되고 금수저가 왔네요  ","2"
"550","관람객보다가 졸았다. 수면제로 좋은영화. 결말은 쫌 괜찮음.  ","1"
"551","개그땜에 2점 줬다 그 이상은 안되  ","2"
"552","일단 장르가 바뀜. 그리고 흡혈귀랑 아무 개연성 없음. 장르가 바뀌었고 제목과 내용이 연관성이 없다는 거임. 영화보는 도중에 2번 웃음. 솔직히 웃은 것도 하두 재미없어서 방심하다 웃음. 나 자신한테 미안함. 나가 죽으라는 의미에서 4점 드립니다.  ","2"
"553","볼거 없어서 보긴했는데..역시나..재미없었어..  ","1"
"554","영화를 보는 내내 시계를 확인하게 되었다. 추리탐정극이라기보다 판타지이며 스토리구성이. 조잡해 아쉬움이 크다.  ","3"
"555","ㅋㅋ 추천합니다 요즘 볼영화 없는데 이게 딱이네요  ","10"
"556","달수야...너 여기도 나오니  ","1"
"557","안봤지만 ㅎ 믿고 가는 댓글  ","1"
"558","관람객배우들의 연기력이 아까운 영화...  ","4"
"559","천벌받을 악당이 출연?  ","2"
"560","1편은 재밌었고, 2편도 전작에 비해 노잼이었지만 재밌었고 기대한 마음에 3편을 봤는데 ㅋㅋ 관객들도 개그영화임에 굳어있고 뜬금없고 발CG의 연출과 개그에 어이없어서 웃다가 짜증나고 명탐정이라는 놈이 추리는 안하고 괴마하고 일기토하다가 개털리고 ㅡㅡ  ","1"
"561","돈 주고 전설의 고향 한 편 본 기분... 진짜 노잼  ","1"
"562","관람객노잼 노잼 노잼 핵노잼 보다 잣음  ","2"
"563","오달수 ㅅ1111발 9  ","1"
"564","와ㅋㅋㅋ 알바쩐닼ㅋㅋ 이 영화는 1편에서 멈췄어야 했음그리고 오달수씨 그만 숨어계세요ㅋ  ","1"
"565","1편 2편의 흐름을 완전히 망침개연성 없는 줄거리  단편적인 유머중간에 잘뻔  ","2"
"566","관람객별로 할 말이 없네요 ...이게 뭐죠?  ","4"
"567","영화 집중이 안되더라 돈아깝  ","1"
"568","전작들 정도 생각하면서 킬링타임용으로 봤는데 실망함.  ","6"
"569","관람객흠 달수형 .. 에반데 ..  ","5"
"570","도대체 한국 감독들의 연출력이 이정도밖에 안되나jQuery22405659362978939271_1519370680398 도대체가 제대로된 교육받았을지 의심된다..한국영화의 현주소가 이렇다 1980년대 90년대 영화가 더 깊이있고 연출이 좋다 그때가 그립대  ","4"
"571","관람객기대했었는데..과학수사물이 판타지 영화가 되어 나타났다..배가 산으로 가다가 날더니 사라진듯..  ","4"
"572","사람은 얼굴로 평가하면 안되는거네 연락두 끊고 인정한다는거냐? 평점 0점이 없네 헐~~  ","1"
"573","와 영화보다가 6년만에 나가고 싶었음. 뒤에 초딩들도 안웃더라 유치해 OO 그냥 피하셈 무조건 피하셈 이거보고 웃을빠에 베어그릴스봄  ","2"
"574","관람객영화보다 졸았다^^;;  ","1"
"575","리얼 별로. 전작이 좋아서 기대하고봤는데 추리하나도안하고 스토리도 무슨 삼류같이해놨어  ","1"
"576","시리즈중에 가장 별로인듯ㆍㆍ왠만해선 영화보면서 안자는데 두번 졸았네요  ","1"
"577","알바는 그만~~~^^  ","1"
"578","전체적으로 재미가 없음. 보면서 언제끝날지 기다릴정도.. cg도 어색하고 와이어 연기도 어색함. 이런건 그렇다 치고 스토리 자체가 유치하고 아쉬운 영화네요.. 비추 재밌었던거 한번 더보는게 나을듯.  ","1"
"579","나의 지적 재산을 성추행한 영화  ","1"
"580","관람객억지웃음과 별로..한마디로 재미없고 돈아까움  ","2"
"581","가끔 흘려 주는 코미디적인 요소는 잘 살려내는데, 스토리는 겨우겨우 끼워 맞추어 넣은 느낌  ","2"
"582","추리를 기대했는데 되도않는 호러물. 단지 몇안되는 국내 시리즈물이란 점 땜에 담작을 기대하며 6점줌  ","6"
"583","오달수가 있어서 그나마 별점이 1-2점임.  ","2"
"584","슈퍼홍길동  영구와 땡칠이가 생각나는영화  ","2"
"585","이 영화는 죄가 없다. 가족용 코미디 영화는 평점이 많이 과장된다는 것을 망각한 나의 잘못이다. 내가 준 4점은 그나마 코미디적 요소가 웃겼기 때문.  ","4"
"586","1편에 비해 탐정보다는 개그에 중점을 둔 듯 그래서 사람마다 어떤 사람은 재밌다~ 어떤 사람은 시리즈물의 정체성 혼란이다~ 하는데 참고로 나는 후자 너무 관객들을 웃기려고 노력한 장면밖에 없는 듯 하다  ","6"
"587","역대최악! 무슨장르인지 짜증  ","2"
"588","조선명탐정 1 2 3 .. 1 2 는 재밌게 봤지만 3은 너무 ...심했습니다.. 존비편도 이런식이면 못봐요..  ","1"
"589","감독, 투자자, 제작자, 배우 모두 양심이 있긴하냐 ... 재밌다고 리뷰하는 분들은 또 뭐지jQuery22401191179980112742_1518767780831  ","1"
"590","흡혈귀를 가장한 음모를 파헤치는 명탐정을 기대했으나 실망임. 다음화도 진짜 좀비가 나오면 진짜 실망할 듯  ","6"
"591","생각보다 별로 재미없었음 솔직하게 흡혈귀가 타들어가는데 얼굴만 탐? 시체는 전부 탓던데.. 킬링타임용으로 보러 갔는데 생각보다 너무 지루했음...  ","3"
"592","웃기려고 만든영화인데 안웃긴영화  ","1"
"593","어쩌다 이렇게까지 ㅎㅎ  ","1"
"594","처음 이자 마지막으로본듯. 어디서도 찾을 수없는 개연성과 유아들만 즐겨볼듯한 유치함.  ","1"
"595","이미지라는게 한번 망치면 끝이죠 팬이었는데 이제 취소  ","1"
"596","영화가 달수했다...!  ","1"
"597","더러워. 실망스럽다..  ","1"
"598","죄를 지으면 벌을 받고 회개 하는게 이치인데 딸까지 있는 사람이 어떻게 반성은 커녕 모르쇠로 반응을 하는지 참... 딸한테 안 창피한가  ","1"
"599","이제 시리즈 중단 해야할듯 전체적으로 노답이다  ","1"
"600","이게 영화냐 진심 재미 없다 이 영화 극장가서 볼려고 하시는 분들 보지마세요 42년 살면서 이렇게 재미 없는 영화는 처음입니다 세상에 영화를 어떻게 이딴식 으로 쳐 만들수 있노 진짜 ㄱ빡침  ","1"
"601","염력에 통수맞고 이거봤는데 정면샷 맞았다  ","1"
"602","수사물에서 갑자기 판타지물로 바뀐 장르. 억지스러운 전개, 조잡한 cg와 스토리, 어울리지 않는 패러디, 드라마같은(영화를 보는게 아닌 것 같다는 얘기) 어설픈 연출까지 조선명탐정 시리즈 중 최악이다 진짜  ","3"
"603","명민오빠 왕팬이지만...박평식에 한표  ","2"
"604","재미없어요 정말임..  ","1"
"605","스크린쿼터가 이런쓰레기들을 양성 하는구나 이럴꺼면 폐지해라 진짜 좋은 영화들 상영시간 늘리게. 경쟁을 해서 발전을 해야지  ","1"
"606","정말 진심으로 보지마시길 바랍니다.  ","1"
"607","ㅉㅉ 왜그렇게 사냐 인간아. .  ","1"
"608","관람객신선한 소재라고 생각해서 봤는데 실망이네요.  ","1"
"609","오랜만에 가족과 보는 영화라 기대를 낮추고 또 낮추고 갔는데도 중간에 나가고 싶어지는 영화는 처음이네요. 도대체 얼굴이 그렇게 타들어가면서 손은 왜 멀쩡하죠? 얼굴만 태우는 건가요? 조잡한 CG처리가 안그래도 안되는 몰입을 더 방해했습니다.  ","1"
"610","1편 꿀잼 2편 평타 3편 쓰레기  ","1"
"611","1,2편은 재미와 과학적 요소를 결합시켜서 좋았는데 이번 3편은 너무 허구적이에요ㅠ 뜬금포ㅜ  ","4"
"612","너무 재미없다 보다가 재미없어서 화날정도 돈아까움 절대 보지마세요  ","1"
"613","그냥 웃기기만 하고 내용, 구성 하나도 이해안됨.내 인생 최악의 영화임  ","2"
"614","관람객재미있다고 들었는데 이해할 수 있는 부분을 찾기 어렵다 ... 명절에 가족에게 너무 미안하다  ","2"
"615","...돈아까움.. 잤어요  ","5"
"616","1편은 탐정물다웠고 재미도 있었음. 2편도 탐정물답고 웃겼는데 다만 1편의 구조를 지나치게 그대로 가져와서 식상. 근데 3편은 웃기긴했는데 아예 제목과 동떨어진 내용임. 탐정물인데 추리(와 발명품), 현실성 실종. 명탐정보단 명퇴마사가 필요해 보였음.  ","5"
"617","진짜 김지원때문에 3점 준다. 믿기 힘들 정도로 재미없음.  ","3"
"618","정말 영화 아무거나 재밌게 보는 낮은 눈인데 보다 졸다 일어나니 흡혈귀가 나오질 않나,, 앞뒤 맥락은 기대 없지만 cg까지 너무 유치 ㅠㅠ 도대체 평점 알바를 얼마나 푼걸까 싶다  ","1"
"619","상단에 JTBC 혹은 TV N 만 없을뿐이지 사실상 시각효과 연출은 그수준임 스토리는 애초에 판타지라 때려맞추면 들어가고;; 이게 영화냐  ","1"
"620","그냥 명절 성룡 느낌으로 보면 되는데  문제는  너무 초등용임 ㅜㅜ  장도리 씬  그거 하나는 인정  너무 잘할려다가  더 못한 영화  ","5"
"621","조선명탐정이 아니라 전설의고향 흡혈귀편이 어울릴듯추리는 전혀없고 그냥 흔하고 뻔한 판타지물123중 가장 최악의 시리즈 그나마 오달수때문에 큰맘써서 2점준다  ","2"
"622","재밌는 웃음을 기대했지만 별로 였다오히려 임금님의 사건수첩보다 떨어짐ㅜㅜ  ","4"
"623","단순히 웃기기 위해서 이 영화를 제작한거면 8할은 성공. 그러나 제목과 어울리지 않게 추리는 전혀없는 진부한 스토리는 보는내내 하품나오게 한다.  ","4"
"624","와 김지원 연기 실화냐...  스토리도 영...  ","5"
"625","...산만하고 유치함  ","2"
"626","10점준사람진짜 재밌어서 준거임jQuery224044218033113768773_1518774477342? 진짜 개노잼 1,2 편은 재밌었는데 이건 뭐 진짜 시간 낭비 돈 낭비 인생 최악의 영화임, 진짜 10점준사람 조작 아님?  ","1"
"627","내피같은돈 돌려주세요....  ","1"
"628","평점 다 조작인듯. 영화의 cg는 작업하다말은듯한 퀼리티에..이 영화와는 어색한 김지원의 연기, 스토리 전개를 개떡같이하는 연출팀부터 작가까지.  ","1"
"629","상당히 유치해요 3탄까지 나오다보니 예상가능한 웃음코드. 철지난 개그에요 그냥 썩소수준입니다  김지원은 연기가 사극과 쌈마이 최애라 왔다갔다합니다 기억속에 남는건 이민기 외모뿐  ","2"
"630","여러분 네이버 ID는 무한대 생성이 가능합니다. 알바 평점을 믿지마세요. 나만 당할 수 없지라며 10점을 주고 싶었지만 대한민국 영화계의 미래를 위해 이 한 몸 바칩니다. 그냥 이거 볼 돈으로 고기나 사드세요.  ","1"
"631","진짜 보지마시길 이렇게 유치하고 지루할줄이야 김명민 오달수 연기만 민망하게 빛날뿐김범은 또 왜 나옴 가오만잡고 김지원 이민기 연기최악  ","4"
"632","아.. 마지막에 이러지마요 ㅠㅠ 집중안됨  ","1"
"633","잔심으로 너무 유치해서 마치는 줄 ㅋㅋㅋㅋ 억지로 웃가려고 하는게 너무 옛날 스타일이라 ㅋㅋㅋ 감명만이 아깝다 ㅠㅠ  ","2"
"634","개핵노잼...장난 합니까  ","1"
"635","코미디만 있다 이제 그만 만드는걸로  ","1"
"636","경고 합니다. 그냥 딴거보세요. 하...  ","1"
"637","웃긴건 넘 좋은데 추리 어디가고 왜 갑자기 전설의 고향 됐냐고...ㅠㅠ  ","2"
"638","진짜 유치찬란에 10노잼이였음. 이것저것 섞어놓은 영화에 진부한스토리 돈이 아까움  ","2"
"639","억지춘향식 코믹영화!? 스토리도 애드립도... 개그콘서트 여러편 모아놓은 느낌...고전 탐정영화라는 신선한 소재를 좀비영화로 만들다니...  ","5"
"640","관람객그냥 그랬음...시리즈 중에선 제일 재미없던거 같음..  ","6"
"641","부분부분 웃기긴하지만 전체적으로 재미가 없음. 짜임새가 허접한게 편집문젠지 작가문젠지 모르겠는데, 박수칠때 떠날꺼면 지금이 적기인듯 싶음.  ","3"
"642","관람객명탐정만의 코믹요소는 그대로지만 스토리가 좀 유치해졌다..  ","4"
"643","관람객저급 유머가 몰입도를 방해했어요  ","6"
"644","강간범이 뭔놈의 영화는 영화야 OOO  ","1"
"645","0점은 왜 없나요jQuery224018954699202703396_1519731318165??  ","1"
"646","역시 오달수.... 성폭행자...  ","1"
"647","유치 찬란에 오달수의 변태연기가 압권  ","1"
"648","세상심각한 영홥니다...  ","1"
"649","요즘  한국영화  상태  다  메롱이네  ","1"
"650","분하다...리얼도 못피하더니 이영화도 못피했음...ㅠㅠ  ","1"
"651","추천합니다 날괴롭히는 직장상사나 얄미운 친구들에게 강추하세요! 엿먹이기 딱인 영화네요  ","1"
"652","내용도 없고, 스토리도 없고, 어줍잖은 로맨스에 웃기지도 않은 코미디, 보는 내내 부담스럽게 김지원씨 줌인만 하는 그냥 김지원 화보집영화임.보지마세요. 1점도 아까운 영화입니다.  ","1"
"653","※※※※진짜 내말듣고 절대보지마라 불면증 치료해주는 영화! 돈아깝다ㅜㅜ 보다가 자다가 중간에나옴!※※※※  ","2"
"654","뭔가 엉성해진 후속편~~~!  ","4"
"655","조금 안타깝다...후반으로 갈수록 무료함이 느껴지는...달수형 빼면 뭐 그닥...  ","4"
"656","그냥 치킨이나 먹을걸 ㅋㅋ 평점은 명민이형 얼굴봐서 1점더줄게 베이비  ","2"
"657","연기는 괜찮았는데.. 이건 너무 유치.. 스토리도 앞뒤가 안맞고.. 어색 그자체..  평점 믿고 갔다가 완전 망이네요..연기자들 연기는 그래도 괜찮았는데.. 조선명탐정 1은 잘봤는데. 2  3으로 갈수록 망작이 되어가네요  ","4"
"658","영화 볼줄아는사람들 제발 전체평점에 넘어가지 말아주세요요즘 영화를 왜 저렇게 찍엇나 싶을정도로 3류느낌이 나더군요 얼마나 재미없으면 할머니가 저를깨우고 재미없다 나가자 이럴까요 알바쓸 돈으로 영화퀄이나 올리지 이해가 안가네  ","1"
"659","10점에극찬은 알반가 영화라는 문물을 첨접햇나 뭐지 1점까짐아닌데 평점맞출려면1해야균형이맞을듯.. 오달수개그빼고 잘생긴애빼고 다별로엿음.. 예산이많이모잘랏나싶은퀄부터 뭐 지적질이될거같은감상이줄줄이떠올랏음한국영화는 이거보다더좋은퀄을낼수잇게갈길이먼듯  ","1"
"660","영화 6시10분 시작 정확히 30분 보고 중간에나롬28년살면서 영화보다 나온적 처음 ㅋ진짜 비추 ㅋ 다음주면 인터넷에 올라올듯  ","2"
"661","1, 2는 안 아까웠는데 3은 김명민, 오달수가 아까움. 그리고 셜록하고 왓슨 사이에 자꾸 여자 끼워 넣지마 ㅅㅂ 여자 캐릭터는 전형적이다 못해 싸구려고 김민과의 로맨스는 최악이다. 개싸구려 이성애 로맨스 묘사할 바에 그냥 빼라 김조광수야.  ","3"
"662","제목 바꿔줘요 조선퇴마사...솔직히 영화 그냥 보는 편인데...  ","4"
"663","별로  재미었음  실패작임  ","1"
"664","내 2시간  돌려다오~~~~  ","1"
"665","정말 최악이었네요.. 내용이 이리갔다 저리갔다.. 처음으로 영화관에서 졸앗네요.  ","1"
"666","진짜 1,2편으로 돌아오길  ","1"
"667","이제 오달수 나오는 영화는 거른다  ","1"
"668","오달수때문에 평점깎인 영화  ","1"
"669","와 방금 보고나왔는데 존나 재미없다 돈 아까워  ","1"
"670","1,2편 팬인데 3편 대실망. 쌍팔년도 스토리와 연출에 경악함. 김지원 영화에 명탐정 끼워팔기 수준이고 수사, 추리는 개나줬음. 흡혈귀 서사만 무한 반복. 지루하고 유치함. 같은 감독의 작품인지 의문이들정도.  ","1"
"671","개연성 제로 억지 웃음 난잡하고 쓸모없는 장면들 최악이다  ","1"
"672","내가 이런영화를 보게 될줄이야ㅜㅡㅜ 닭사들고가서 먹는데 1시간 소모해서 그렇지 안그랬음 자리를 박차고 나왔다.. 처음으로 평점에 낚였다ㅜㅡㅜ  ","1"
"673","홍콩영화의 향수와 우뢰매의 조잡함을 동시에. 인정한다 20세기 관객이 좋아하던 수준. 어린이영화로 이정도면 대성공  ","1"
"674","네이버 평점 믿으면 안되는거 알지?  보지마라 그냥  연휴에 TV에서 심심풀이용으로 보는 B급영화임  ","2"
"675","심각한 수준 여주인공만 죽을때 이쁘게 죽네 다른애는 살썩어가더니  ","3"
"676","솔직히 말해서 엄청 지루함. 2시간 짜리 영화에서 볼 만한건 15분도 안 됨.  ","5"
"677","너무한다 흡혈귀속에 다른 장치를 생각했는데 진짜 판타지를 썼네 왜? 전우치 손오공 강시 다나오라고 하지? 진심 실망이다  ","1"
"678","관람객초반에는 산만하고 후반에는 급히 끝내는 느낌.  ","1"
"679","관람객하아....걍 초밥이나 먹을걸  ","1"
"680","맘먹고 영화 졸작으로 만드는건 참 쉬운일이구나 싶다..영화 보기 전까지만해도 김명민배우님이 늙어서 힘드실땐 다음 탐정을 누구로 어떻게넘기는게  좋을까하며 상상한 내가 한심해진다..&#34; 공든탑 무너뜨리는 졸작 &#34;  ","1"
"681","진짜 너무 실망스럽습니다 평점알바가 진짜있네요 배우분들 연기는 훌륭했으나 스토리의 개연성이나 대사의 어색함이 잘 드러났습니다. 아쉬웠어요  ","1"
"682","쓰레기영화 연출도 쓰레기 센스도 쓰레기 인권감수성도 쓰레기  ","1"
"683","최악이다. 이거  평점 5 이상으로 줬다면 알바 의심해봐도 좋다. cg너무 유치함....  ","1"
"684","시리즈중 단연 최고!!!!  재미없었던....조선 멍~~탐정;;;  ","2"
"685","정말로 내가 왜 돈주고 봤나 싶음  ","1"
"686","명절에 나오는 한국영화는 거르세요~ 왜냐면 명절에 개봉해야하기때문에 시간적 압박을 많이 받아서 대충나올수밖에 없음. 어차피 명절에 개봉하면 본전은 뽑으니깐 ㄱ ㅈ같이 만드는거임. 명절에 나온 한국여화는 백퍼 개 OOO영화임  ","1"
"687"," 허허...왜그러고살까. 남자망신..  ","1"
"688","개노잼이요 1점도 아깝다  ","1"
"689","극 초반 오달수의 물과 기름같이 따로 노는 대사 내용, 1차원적인 꼬임 없는 그냥 던지는 개그 웃지못할 개그들.. 환상을 보여주고 현실적으로 풀어내거나 다른 이야기를 보여줄줄 알았으나 없었고이야기전개 과정또한최악, 중국어줍잖한무협일본코미디애니은혼떠오름  ","1"
"690","돈낭비 시간낭비.... 졸다 깨다 했다.. 딱 초등학생들이 재밌게 볼만한 코믹영화였다.  ","1"
"691","영화초반부터 심상찮은 낌새가 느껴지더니만 정말 재미 없습니다. 영화보며 숙면을 취한건 정말 오랜만이었습니다. 개그신이 아니면 바로 잠이오는 그런 영화에요... 정말..ㅜㅜ  ","1"
"692","어린이들 위한 영화. 성인들이 보기엔 너무 유치하고 전편보다 재미도 떨어집니다. 솔까 추천은 못해주겠습니다. 이걸 재밌게 봤다면 모든 드라마나 영화를 재미있게 보실수 있는 독특한 분이라고 추천해드리고 싶습니다. 아닌거는 아니네요.  ","1"
"693","이번 여주인공의 어색한연기가 극의 코믹흐름에조차 집중하기힘들게 하는걸 금일보는내내 불편하게느겼습니다4편을 기대하며 차기작에선 유명여배우보다 신선한 얼굴의 연기자!를 기대해봅니다  ","4"
"694","생일인 어제 보러갔습니다. 네... 일단 좋은 배우들을 섭외하고 뭐하는건지 모르겠네요.  ","3"
"695","역대급으로 재미없네요 너무 재미없어서 깜짝놀랫어요염력보다 별로입니다 다들 속지마세요 ㅠㅜ  ","1"
"696","1편도 재밌다는 댓글에 봤다가 후회하고, 2편도 재밌다고 댓글알바에 낚이고, 3번 까지 당하면 난 호구다  ","1"
"697","관람객이제 완전 저질 패러디 여자 조연의 사극, 현대 왔다리 갔다리 말투 신파 코드로 인해 졸작이 되버렸네 3편으로 끝내라 제발!!!  ","1"
"698","1점도 아깝다 영구와땡칠이수준 퀄리티임 명절에 부모님하고 영화보려고 비싼돈주고 로열석에서 봤는데 돈쓰고 욕만디지게먹었다 아진짜 1,2편은 그래도 마지막에 추리로풀었는데 3는 그냥 판타지임  ","1"
"699","오달수 빼고 볼 거 없는 영화. 씨지는 구리고 전개는 어정쩡하며 카메라는 정신이 없다. 조조도 아까운 영화. 여러분의 시간과 돈은 소중합니다.  ","1"
"700","군대에서의 인내심을 한번더 느꼈다  ","1"
"701","명절때 부모님이랑 같이 가서 봤는데 부모님 두 분다 주무셨고 저도 푹 자다 나왔어요 그동안 불면증때문에 고생했는데 이 영화보고 나았어요 감사합니다  ","1"
"702","이런 영화를 본 내가 한심하다  ","1"
"703","재미도 스토리도 캐릭터도 없다. 정말 실망했음 ㅠㅡㅠ 중간에 나옴  ","1"
"704","푹자써요~♡다행히 팝콘 음료 안샀는데 다행이네요  ","1"
"705","솔직히 이게 뭐냐? 진짜 개빡침. 돈 아까워. 연출이 티비 드라마 같더라. 별순검 보는 줄. 그리고 개그가 뭐가 웃기냐? 바퀴벌레에서만 웃었다.  ","1"
"706","이번 3편은 조선명탐점의 취지를 잃어버린 영화..;;; 추리를 기반으로 하여 스릴있고 집중있는 영화인줄 알았으나..;;; 그게 아닌 진짜 흡혈귀 였고.. 반전도 어이없는 반전에.. 이번거는 조선명탐정 팬으로서 많이 아쉬운 영화입니다. ㅜㅜ;;  ","3"
"707","베스트 평점은 왜 표시가 안되는건지  ","1"
"708","킬링타임용으로도 너무 아까운 내 시간...  ","1"
"709","개그는 재밌었습니다...그런데 무리수가 너무 크네요.  ","2"
