"","reviews","points"
"534","신해철씨의 음악까지 너무 좋았습니다..  ","10"
"535","살 떨리는 긴장감과 따뜻한 감동까지! 두 마리 토끼 다 잡았네!  ","9"
"536","보는 내내 긴장감 넘치고 좋아씁니다  ","10"
"537","긴장감도 적당히있고 OST도 좋았습니다~  ","10"
"538","조금 더 속도감 있었다면 좋았을듯  ","8"
"539","책도 너무 좋았지만 음악과 배우들 덕분에 영화도 좋았음. 강동원은 언제나 최고!!  ","10"
"540","스토리의 기승전결이 그냥 개판이다. 각본이 문제인거냐 감독이 문제인거냐 보는 내내 답답했다.  ","3"
"541","좋은배우들 좋은각본가지고 어떻게 영화를 이따구로 만들 수 있지? 차라리 공장처럼 찍어낸 영화를 만들지 이건 뭐 공장기계 나사 하나씩은 빠진것 같은 이런 죠카튼 영화를 돈내고 본 내가 싫다  ","1"
"542","이런 배우들을 데리고...이렇게 개연성없는 영화를 만들다니...  ","4"
"543","이거 뭔가요? 진짜 어이없네요. 배우들이 불쌍합니다.  ","1"
"544","핵노잼입니다 배우가아깝네요  ","1"
"545","재미 없음.  연출 감독 다 엉망  ","1"
"546","이게모야 인터넷으로 봤는데도 이 배우들 가지고 이똥을싸놨네.. 중간에 잠듬 시간 아까워요 진짜 보지마세요..  ","2"
"547","와유치해 강동원이라도 봐서 그나마 다행  ","1"
"548","그냥 너무 허무했음 2시간동안 멀본건지 리얼이랑 비슷함 좋은배우두고 이렇게밖에 못하는 감독이문제임  ","1"
"549","감독   다신 연출하지마세요  한심스럽네요  ","1"
"550","감독 노동석은 막노동 이나 뛰는게 나을듯  ","1"
"551","배우가아깝다 최악입니다  ","2"
"552","좋은 배우들 데려다놓고 내용 개같이 만들었으면 영화이름을 골든 리트리버로 했어야죠  ","1"
"553","이런 배우들로 이런 영화를?  ","1"
"554","원래는2점인데 강동원의때문에 1점 더준다.. 스토리가 킬링타임에 나올법한 스토리로 짜졌고 배우들이 너무 아까워요. 강동원이 살린 영화임  ","6"
"555","관람객배우들이 좋아서 기대하고 봤는데... 힝...  ","3"
"556","레시피가 주어저도 요알못이면 요리를 망치는 법.  ","3"
"557","진짜 세상에서 제일 재미없다 초대권으로 보러갔는대 초대권준사람 원망하긴 처음임개연성도 없고 개그감동액션코드 다 이상하고 그래서 결론이 뭐임? 이생각만 들음 차라리 영화볼 시간에 늦잠이나 주무시길....내가 써도 이거보다 잘쓸듯 ㅅㄱㅂ  ","1"
"558","강동원 굿 영화는....  ","4"
"559","관람객평점보고 괜히 예약햇나싶엇는데 솔직히 염력보단 나은것같아요..  ","2"
"560","영화 보기 전 연출, 우정, 음악이 조화로운 뭐 어쩌구 하는 후기보고 갔는데... 집어치우고, 모든게 다 억지스럽더라. 그들의 눈물나는 우정?에 난 왜 하품이 나오냐? 연기 잘하는 배우들 모아놓고 도대체 왜 이런 영화를 찍었냐고! 아까운 내돈,내시간!  ","4"
"561","아 뭐냐 진짜 재미를 떠나 간만에 감독의 무능을 본 영화였다  ","5"
"562","진짜 내가 좋아하는 배우 모아두고 영화를 이렇게 만들어주시다니... 정말 아쉽지만 노잼영화 억지감동에 실망하고 갑니다.  ","1"
"563","영화 전개가 자연스럽지가 않고 들쭉날쭉  ","4"
"564","갑작스런 급전개에 윤계상은 왜 나온건지도 모르겠고 중간중간 밴드회상하는데 이게 어느장르에 영화인지 참...ㅋ  ","2"
"565","설연휴 식구들이랑 10만원치 영화보는데씀. 최악의 설날임.. 쉐엣  ","1"
"566","택배기사님들은 위대하다.  ","10"
"567","감독님이 첫작품이라 그런가 조금 아쉬운 부분이 많긴하네요ㅠ 그래도 배우들 연기나 스토리는 좋앗어요  ","8"
"568","강동워 실제로도 저렇게 착할거같음..  ","9"
"569","초반부터 엄청난 긴장감.. 생각보다 더 괜찮은 영화였다  ","10"
"570","역시 강동원. 색다른 소재와 스토리가 아주 쏠쏠한 재미를 준다.  ","10"
"571","추석때는 택시기사였다면  설날에는 택배기사다  ","10"
"572","강동원 개 잘생김ㅋㅋㅋ 개멋짐ㅋㅋ  ","10"
"573","강동원이 1인2역 하는 장면이 나올줄은..  ","10"
"574","일본 영화는 솔직히 조금 지루했는데 한국에서 나온건 긴장감 쩌는데요?ㅋㅋ 역시 우리나라가 짱임 ㅋㅋ  ","10"
"575","가벼운 마음으로 보기엔 나쁘지 않은 것 같습니다  ","10"
"576","잼남ㅋㅋㅋ 시간가는줄 모름 ㅋㅋ  ","10"
"577","친구라는 안식처에 대해 생각해보게 되는 영화강동원 비주얼과 건우와 친구들의 우정에 위로 받음  ","10"
"578","추억,음악, 친구를 생각하게 하는 감성 스릴러!!  ","10"
"579","와 진짜 얼마나 억울할까 ㅡ ㅡ 보는 내내 건우한테 감정이입되서 혼남 ㅡㅡ  ","10"
"580","초반부터 엄청난 긴장감.. 생각보다 더 괜찮은 영화였다  ","10"
"581","강동원이라는 배우에게 호감을 갖게되는 영화였네요  ","10"
"582","감동스릴모두있고 너무재밌다 믿고보는배우 강동원이니깐 귀엽고 잘생기고 카리스마 강동원의 모든것을 볼수있는 정말 재밌고 믿고볼수있는 좋은작품  ","10"
"583","신선한 스토리와 따뜻한 우정이 어우러진 새로운 스타일의 영화였다. 강동원이 어떤 포인트에서 영화화를 제안했는지 알 수 있었음.  ","10"
"584","스릴러에 감동까지! 그 동안 느껴 보지 못한 영화였네요!  ","10"
"585","끝까지 눈을 뗄 수 없는 영화!!  ","10"
"586","배우들이 아까운건 사실이네요.  ","3"
"587","감독 머가리가 나쁜거냐 도데체 명배우들 데리고 이딴 OOO기 영화를 어케 만든거냐  ","1"
"588","감독이 연출에 대한 재능이 아예 없습니다. 좋은 시나리오 완전 망쳤네요.  ","3"
"589","훌륭한 배우진을 가지고 이런 영화를 만들었다는 것이 그저 놀랍다...  ","1"
"590","강동원존잘  후반이 황당해서그렇지 잼씀  ","10"
"591","화려한 배우 캐스팅에 비해 스토리가 엉망이다. 강동원 얼굴 보는 맛으로 끝까지 버텨냈다.  ","4"
"592","개연성 정말 개폭망... 오만가지를 다 넣으려다가 다 놓침  ","2"
"593","이 영화 한줄 후기 강동원 잘생겼다  ","6"
"594","강동원 얼굴 감상하다 끝난 영화 ㅎㅎㅎㅎ 내용이 너무 앞뒤 두서가 없다고 해야되나...강동원 때문에 봤다...후^^  ","2"
"595","강동원 다큐멘터리. 강동원 한효주 비쥬얼이 유일한 볼거리임ㅋㅋ 이거 보느니 구글에 강동원 화보 치셈  ","2"
"596","뭐지 내가 뭘 본거지? 영화를 보는 내내 머릿속에 물음표가 떠나질 않았다.계속되는 의문은 끝내 해결되지 않았다.  ","1"
"597","설마 이러고 끝? 했는데 진짜 설마가 사람잡네....  ","1"
"598","관람객에효~~예약비까지내면서 보구왔는데 이게몬가요.착하게 살면 요래당한다는 교훈을주는건가요?아니면 추억여행을 그린건가요?남는게읍고 괜히 동원이 믿고 영화봤다가 낚인거같은 느낌은 몬가요  ","2"
"599","이건 말도 안되는 일이 일어난거다 정말 보면 안돼 부탁한다 보지마세요  ","1"
"600","와.. 나 진짜 웬만하면 후하게 주는편인데이건 안되겠다거기서 뜬금없이 김유정 벤이 왜 등장해서강동원을 태우고 가는건짘ㅋㅋ연계성이 하나도 없다  ","1"
"601","처음으로 평점쓴다 진심 돈아갑닼ㅋ 설날이라고 가족이랑봣는뎈ㅋ 진심 내가가족한테 미안함ㅋㅋ 이거 돈주고 좋다는ㄴㅕㄴ.ㄴㅗㅁ들 나와랔ㅋ 연기도못하고 내용존나 이상함 왘ㅋ 이거보고 망해라  ","1"
"602","감독이 원한건 댓글알바가 실재한다는걸 모두가 알게되는 큰그림인듯  ","1"
"603","리얼과 염력은 피했는데 골든슬럼버는 못피했다.. 돈아깝다  ","1"
"604","그냥 끝까지 강동원이 택배기사일이 얼마나 고된지만 보여줬어도 이것보다는 감동적일듯?  ","1"
"605","처음 로긴해본다 . 이거 사람이 볼수 있는 영화가 아니다. 감독 사람이냐?  ","1"
"606","저는 영화는 무조건 큰 스크린으로 영화관에서 봐야한다고 생각해서 인터넷 티비로 영화 안봅니다. 이건 그냥 인터넷 티비로 보세요. 영화관에서 볼감이 아니에여  ","1"
"607","진짜로 이건 아니지...  ","1"
"608","진.짜.재.미.없.음.  ","1"
"609","진짜 강동원 작품 선별 제대로 해줘요 프로필에 이런거 남기는게 옥의티같다  ","1"
"610","평이 안좋은데ㅠㅠ 왜지ㅠㅠ난 재밋던데 ㅠㅠ  ","10"
"611","볼만해뜸요 강동원졸귀  ","10"
"612","관람객초현실적이지 않은 소시민 강동원을 마음껏 볼수 있음  ","7"
"613","관람객원작을 몰라서 비교설명은 못하지만. 저는 재밌게 봤습니다!! 역시 동원배우님 *  ","10"
"614","관람객&#39;옆에서 만들다고 만 영화&#39; 라고 평하던데 혼자 마음속으로 생각하지 그랬나.난 좋았다  ","10"
"615","오락영화로 이정도면 손색이 없죠 ㅋㅋㅋ  ","10"
"616","음악선곡 굿뜨!!&gt;.&lt;ㅋㅋ  ","10"
"617","스릴러 영화로 제격이네영!  ","10"
"618","때로는 설렁설렁한 영화도 위안을 주지  ","10"
"619","오글거리긴하지만 재밋음 강동원 존잘 졸귀ㅎ다해먹음  ","10"
"620","믿고보는 강동원작품！  ","10"
"621","친구가 보고싶어지는 영화  ","10"
"622","설 연휴에 보면 좋은 영화 꿀잼임  ","10"
"623","역시 강동원 얼굴천재...  ","10"
"624","관람객음악 넘조아서 뮤비 무한반복중  ","10"
"625","강동원 덕분에 눈호강 듣기 좋은 노래들 덕분에 귀호강  ","10"
"626","음악이 없었다면 부족했을 영화.. 강동원은 정말 잘생겼다  ","9"
"627","강동원강동원강동원.  ","10"
"628","그냥 묻지도 따지지 마시고 강추!!  ","10"
"629","원래 원작으로는 일본 영화입니다 거기서는 대권 후보가 아니라 총리로 나옵니다 그나저나 잘생긴 동원이 형 굿귯!!^^  ","10"
"630","강동원 정말 너무 좋다ㅠㅠ 골든슬럼버 파이팅!!  ","10"
"631","완벽한 플롯,,, 최고다 최고  ","10"
"632","강동원 나와서 본건데 영화 자체가 훌륭.. 원작도 읽어 보고싶음  ","10"
"633","한국화 아주 성공합니다  ","10"
"634","관람객강동원은 역시나 잘생겼다  ","6"
"635","관람객솔직히 동원아 이거 왜찍었냐.  ","2"
"636","그나마 강동원나와서 본건데 ㅠㅠ스토리 기대 안하는게나음..ㅋㅋ..뭔가 따로노는거같음  ","4"
"637","관람객허술하고 억지스런 스토리..강동원님 1987 차기작으로는 넘나 아쉬움  ","7"
"638","영화를 만들다 말아부렀노  ","1"
"639","별로라고한거보고봐서그런가 난나름괜찮았고 친구라는부분에선 슬퍼서 눈물날거같았는대.. 강동원이랑 다들연기를 너무잘해서 좋았음ㅁ..근데 보라고 추천할만큼의 영화는 아닌걸루  ","6"
"640","제발보지마세요 새해를 즐겁게 보내려면  ","1"
"641","영화의 평점이 조작됨.  ","1"
"642","2시간 내내 울상연기 하느라 고생한 동원이형. 너무 안쓰럽다. 이런 영화을 만든 감독과 제작진은 반성을 해야 한다. 무슨 생각으로 이런 영화를 만든 것인가? 관객들에게 화를 돋울려고 한 영화였다면 성공하였다. 절대로 보지 마라.  ","1"
"643","댓글 알바가 있다는걸 알게 해준 고마운 영화  ","1"
"644","진짜 장담하건대 다알바다. 1점도 아깝다. 대체 강동원은 이영화 씨나리오는 보고 계약한것일까?  ","1"
"645","도대체 무슨장르죠? 스릴러? 우정영화? 아님멜로? 이도저도 아니고 막 쓰까놔서  쓰레기를 만들어놓은듯  ","1"
"646","전 너무너무 재밋엇어여ㅠㅠ  ","10"
"647","사람 하나 바보 만드는건 아무것도 아니구나  ","10"
"648","기억에 남는건 강동원의 잘생긴 얼굴 그리고 한효주의 미모  ","8"
"649","이건 진짜 한국 관객 모독 영화인가 싶을 정도로.... 강동원 앞에 내세워서 홍보했지만 내용 정말 유치하고 오글거려서 소름이 끼칠 정도였어요. 제발 다른거 보세요  ","1"
"650","평생 본 영화 중 최악중에 최악이다 정신없고 조잡하고 개연성없음  ","1"
"651","간만에 돈날렸다 여기 평점도 조작됬네  ","1"
"652","진짜 평점테러 왜 하는겨..관객평점만 올렸으면.  ","10"
"653","요즘한국영화괜찮은게 많이나ㅓ오네  ","10"
"654","오랜만에 좋은 영화 보네요  ","10"
"655","잘생긴형 영화는 믿고보는거지  ","10"
"656","모든 배우들 연기 good  ","10"
"657","스토리연출 보다 강동원 존잘 한효주 존예  ","10"
"658","정말 이거 딱봐도 강동원빨로 흥행하려고 영화 대충 만들었네ㅋㅋㅋ 1점이나 먹어라  ","1"
"659","별로..같이본친구는 잠.  ","2"
"660","관람객원작을 봤기때문에 한국에서는 더 재미있게 각색했겠지하고 가족들 데리고 갔는데 개쪽팔렸다. 지루하고 뻔한 내용전개에 회상하는씬도 뒤죽박죽이라 처음보는 사람들은 이해하기 어려웠고 영화관에서 2시간이 이렇게 긴시간인지 처음느꼈다  ","1"
"661","스토리도 음원도 좋고 재미있었어요!!!  ","10"
"662","박진감 넘치고 재밌습니다. 정말 잘만들어진 영화~ 최고예요~~  ","10"
"663","영화가 정말 총체적 난국이다. 영문모를 전개에 억지 감동까지 정말 완벽한 실패. 강동원이 잘생겼다는 말 한마디가 최선의 호평인듯.  ","1"
"664","관람객강동원 뛰는게 너무나 귀여웠네요  ","10"
"665","초딩이 쓴 각본에 중딩이 감독하여 찍은느낌  ","1"
"666","악플이라 미안해요 근데 정말 보기 힘들었어요.. 분해서 잠도 안잤는데 다 보고 나오니 안잔게 분해죽겟네요...  ","1"
"667","1점 외에 다른 점수들은 알바다.  ","1"
"668","영화 속 국정원의 음모보다 이 영화를 잘 포장해서 팔려는 영화사의 음모가 더 무섭다....  ","1"
"669","아무도 안 우는데 배우들은 운다. 억지 감동 완전 실패  ","4"
"670","생각보다 잼났어요 ^^ 강동원은 역시 얼굴도 열일ㅎㅎㅎ  ","9"
"671","가슴이 따뜻해지는 영화  ","10"
"672","염력이랑은 비교불가급으로 재미있었어요!  ","10"
"673","관람객1점도 아까움 연기파배우들 데려다가 이런 망작을 만들다니!! 배우랑  배경음악이 아까운 영화!!  ","1"
"674","조울증 같은 영화입니다.긴장감있는 씬, 괜찮은 액션씬도 있지만 조울증의 조증같은 것이죠. 전체적으로 아주아주 재미없는 작품입니다. 평점알바가 존재한다는 것을 처음으로 느낀영화라 평점 처음으로 남겨봅니다... 더이상 피해자가 나오지 않길...  ","1"
"675","영화 시작 3분 만에 밖으로 나갔던 내 친구는 영화가 끝나고도 오지 않았다. 친구를 찾습니다. 연성아....개연성아....미안해 블랙펜서인지 펜더인지 그거 2번 볼껄....가족이랑 본다고 너에게 내가 큰 실수 했다.  ","1"
"676","나야말로 보다가 골든 슬럼버 때림 ㅋ 나올때 몇몇 숙면하시는분들 봄 ㅋㅋㅋㅋ  ","1"
"677","아 정말 이 배우로 영화 이렇게 못 만들 수 없을 것 같네요. 프로듀서랑 감독은 공부 좀 하세요. 평소에 영화도 좀 많이 보시구요. 진짜 정말 더럽게 재미없어요. 이 영화를 본 돈이랑 시간이 아까워서 너무 화가날 정도네요.  ","1"
"678","어떻게 이런 개연성 1도없고 스토리 동선도 모르는 하류작 만드는 감독한테 메가폰을 준건가?  ","1"
"679","내 시간이 너무 아깝다 ㅠㅠㅠ 좋은 배우들 데려다가 대체 뭘 만든거임  ","2"
"680","연기잘하는 배우들이 시나리오 보는 눈은 없네.. 하나도 안어울리는 배경음악에, 개연성 제로 스토리. 전혀 공감안가고 노잼. 이게 130만명 봤다니.. 염력만큼이나 망작.  ","1"
"681","동원이 형은 잘생김 10자  ","1"
"682","강동원이 잘생겨서 138만이나 봤나보구만  ","4"
"683","관람객고냥 이냥 저냥 그래요 강동원 나온거 치고 벼롤  ","6"
"684","긴장감있게 잘 흘러가고 있는데 갑자기 연애모드로 너무 흐름을 끊는 음악을 넣고..웃기지도 않은 대사를 잠깐잠깐 넣는 희극요소로 넣었다고 하는데.. 연출 부족했다. 많이..  ","2"
"685","떡밥이라고 던져놓고 회수하는게 참 유치하고 인위적이다..연애물도 아니고 총질이 오가는데 왜이리 오그라드냐..어휴.. 아마추어도 아니고 초딩급 연출과 각본이다..  ","5"
"686","평 안좋은데 백만은 넘겼네 참치빨인가  ","1"
"687","솔직히 이렇게 재미없을줄이야... 좋은 배우들 가지고... 에효...  ","2"
"688","남친이 하도보재서 봤는데 역시나가 역시나네 영화에서 뭘말해주는지도모르겠고 액션으로갈거먼 액션으로가던지 감동으로갈거면 감동으로가던지 복잡한영화임 정작 보자는 남친은 중간에 자버림 결말 개허무해서 헛웃음만 나옴 시간 개날렸다 안보고소주나먹을걸  ","1"
"689","너무너무더무너무...  ","1"
"690","강동원 얼굴이 다했다골때리는 영화 top 10 안에 들듯  ","6"
"691","구성 스토리가 탄탄하며 주연 조연출 배우들의 연기 또한 넘 좋습니다~~!! 기대없이 봤는데 넘 재밌게 봤어요 추천추천  ","10"
"692","관람객한효주 ㅈㄴ이쁘다....ㄹㅇ  ","10"
"693","재밌었고 아직도 친구라고하는 한효주도 멋있고근데 후반에 노래나오는 회상씬이랑 현재씬이랑 곂쳐서 보여주는게 몰입방해하는 느낌 ㅠㅠ그리고 결말이 너무 아쉬움... 건우가 김유정벤에서 내리고 난 다음....  ","8"
"694","내용 때문에 감동.. 노래 때문에 뭉클..  ","10"
"695","재밌었어요 강동원씨 열일 하셨네  ","10"
"696","재밌게 봤습니다. 흥행하길 바랍니다/  ","10"
"697","아침부터 보고오길 잘햇네여!! 강동원짱!  ","10"
"698","재밌어요~강동원으로 눈의정화했네요~!!  ","10"
"699","갑자기 범죄도시 보는줄ㅋㅋㅋ 윤계상 진짜 이제 독보적이 된듯 ㅋㅋ여튼 영화 꿀잼이었어요 ㅋㅋ  ","9"
"700","강동원 외모가 이번에도 열일했음  ","10"
"701","아 왜 갑자기 마왕이 보고싶냐  ","9"
"702","OST가 진심.. OST 땜에 더 가슴 뭉클했던 것 같아요ㅠ  ","10"
"703","골든슬럼버 존잼! 친구들의 소중함도 깨닫게 해줬고 나오는 음악들까지 굿굿!  ","9"
"704","고 신해철씨의 음악까지 잘어우러져서 그런지 의미 있는 영화로 기억 될 것 같습니다  ","10"
"705","솔직히 원작과 일본판을 인상 깊게 봐서 한국판은 기대도 안했는데 존잼이네요 진짜  ","10"
"706","역시!!! 바른 선택이었음  ","10"
"707","재밌고 감동적이고! 주위 사람들에게 추천해 주고싶은 영화!  ","10"
"708","도심 속에서 펼쳐지는 추격전ㄷㄷ 강동원 짱임  ","10"
"709","오랜만에 친구들도 생각나도 좋은 영화 잘 봤네여  ","8"
"710","다시 한번 관계에 대해 생각하게 된 많은걸 느낄 수 있었던 작품  ","9"
"711","추격전 보는내내 심장 쫄렸다는  ","10"
"712","기대했던 영환데 생각보다 더 잘나온듯  ","8"
"713","관람객qwertyuiop  ","10"
"714","남는건 한효주와 강동원 얼굴뿐이였다  ","2"
"715","헐...뭐냐...최고에 배우  최악에 영화...////  ","1"
"716","각본 감독 총체적 난국..  ","2"
"717","하아.. 강동원.. 을 비롯해서 짱짱한 배우들이 이 영화 시나리오를 읽어보고도 출연 선택을 했다는게 믿기지않는다...  ","2"
"718","코끼리가 아침에 라면을 동물원에서 소방차가 오더니 강동원이   옷을 갈아입고  끓여먹었는데.... 그치? 뭔말인지 모르겠지?  영화가 그래.  ","1"
"719","망할만 하네. 진짜 재미없네. 소재도 식상하고, 개연성은 둘째치고 시나리오도 긴장감 진짜 없고, 총체적 난국... 이 배우들로 이렇게 망하기도 쉽지 않은데 ㅋㅋㅋ  ","6"
"720","고급 재료로 잡탕을 만들엇네  ","2"
"721","연기력들도 애매하고 액션인지 첩보물인지 청년드라마인지 이도저도 아닌것들을 잔뜩 집어넣어놓고 감동을 받으라고 하니... 강동원이 아깝다..  ","2"
"722","관람객ㅎㅎㅎ 다 보고 나서 이게 무슨 내용이지jQuery224032723425621024305_1520062269307잠시 생각했네요 ㅎㅎㅎ강동원 얼굴이 열일했네요  ","8"
"723","이게 뭔내용이에요jQuery22403270012953255972_1519822063186 즁말 내용이 뭐라 할까... 억지로 끝낼라고 한느낌이랄까?...  ","1"
"724","관람객노잼... 장르가 대체 뭐임..  ","1"
"725","이런 영화 만들지말아야한다 배우믿고 이딴영화  한심하다  ","2"
"726","감독이 말하고자하는게 무엇인지 모르겠습니다.. 써니같은 영화를 만들고 싶었던건지... 덕분에 보는내내 뒷목좀 잡았습니다  ","2"
"727","아니 무슨 강동원 나오면 재미없는영화도 100만이 넘네 강동원 얼굴볼려고 이런 노잼인 영화를 보네...다른 배우가 했으면 관객수 얼마나 나왔을까..?  ","1"
"728","그래서 김성균은 왜 안풀려나는건데?  ","2"
"729","개핵노잼 1점도 아깝네  ","1"
"730","관람객그냥 흔한 한국식 정치비리 영화에요..  ","4"
"731","개인적으로 강동원을 좋아하지만..., 이 영화는 정말 끝에 헛웃음으로 마무리된.. 엥 뭐지? 그래서 말해주고싶은게 뭔데jQuery224020965454073191947_1518821333535?? 싶었어요 ... 평점보고 영화보고 깨달았습니다!  ","1"
"732","진부하며 뻔하다 촉박한 상황에서 추억을 떠올리며 눈물을 흘릴땐 어이가 없어 실소가 나오더라 집에서 설날 특선 영화나 볼껄 그랬다  ","5"
"733","여기서 댓글알바하는것들이 뉴스에도 댓글질해서 돈벌어쳐먹는 것들이려나jQuery224043074757346342785_1518820967770추악한것들같으니  ","1"
"734","너무너무 재밋엇어요 두번 세번 보고싶은 영화엿어요!!ㅎㅎ  ","9"
"735","보는 내내 긴장감 넘치고 좋아씁니다  ","10"
"736","몰입감 좋고 재밌었습니다.  ","10"
"737","그냥 볼만했어요 중간중간 웃간장면도 나오고해서.. 조선명탕점보단 훨씬 좋았음  ","6"
"738","기대안하고 봤는데 감동적이네요  ","10"
"739","강동원의 열연이 돋보이는 영화!  ","10"
"740","원작을 잘 몰라서 뭐라 말은 못하겠지만 내가 본 골든슬럼버라는 한국영화는 굉장히 좋았음  ","10"
"741","새로운 소재의 신선함을 느끼고 싶다면 강추  ","10"
"742","화났다가 슬펐다가 웃었다가ㅋㅋ 모든 감정을 다 느낄 수 있는 영화랄까  ","10"
"743","너무 부담스럽지 않게 잘 표현해낸것 같습니다.  ","10"
"744","강동원 연기도 좋고 음악 뽑으신분 칭찬하고 싶네요 ㅋㅋ  ","10"
"745","액션은 큰게 아니지만, 주인공이 평범한 사람이란걸 생각하면 이정도도 나쁘지 않은듯.  ","10"
"746","우리가 알지 못했던 비밀들까지..  ","10"
"747","볼만했습니다ㅋ무엇보다 강동원씨  정말 잘생겼구요 내용은 너무 뻔해서 지루한부분이 다소 있었습니다  ","8"
"748","강동원이 두명일때 개소름 진짜 강동원 심각하게 잘생겼다ㅠㅠ  ","10"
"749","의외로 스릴넘치고 긴장감 좋네요?  ","10"
"750","강동원이 소화 못하는 캐릭터가 과연 있기는 할까. 영화 보는 내내 감탄했다, 다음 연기는 과연 어떨까 얼마나 잘 소화해낼까 기대되는 배우다.  ","10"
"751","따뜻하면서도재밌는영화임 일단강동원사랑해요  ","10"
"752","좋아요좋아요좋아요좋아요  ","10"
"753","관람객배우가 아깝다 시나리오가 별로~  ","7"
"754","관람객강동원은 나이를 먹어도 그대로  ","10"
"755","태어나서 처음으로 평점주러 왔다   배우가 아까운 진짜 쓰레기 영화스토리 망, 억지 감동짜기   어휴  ","1"
"756","그 시나리오로 그거밖에 못만드는지...배우들이 아깝다. 일본원작의 반도 못따라간다.  ","1"
"757","관람객좀아님::강동원 때매 그나마 돈 덜아ㅏ깝  ","3"
"758","이렇게 재미있는 이야기를 왜 이 정도로 밖에 못 만들었을까 싶다. 도주극인가 친구들의 우정을 다루는 드라마인가 어느쪽도 아니다. 배우님들의 연기는 돋보였고 좋았으나 영화 전체로는 엉성하고 불화협적이었다.  ","7"
"759","관람객강동원 영화 중 이게 무슨영화람 하는영호ㅓ  ","6"
"760","관람객강동원 얼굴 실컷 본 걸로 만족..  ","2"
"761","강동원아니었음 아무것도없다  ","1"
"762","야이  자면서 영화 만들었냐!?  ","2"
"763","아... 맥락없고 어이없는 그런 영상물이다...  ","1"
"764","너무해너무해 시나리오 미쳐똥~  ","2"
"765","강동원 얼굴로도 커버가 안되는 영화  ","1"
"766","강동원 잘생겼고 한효주 예쁨. ost 매우 좋음. 하지만 개연성 없음. 주인공을 위한 결말을 어떻게든 만들어내기 위해 억지로 끼워 맞추는 듯한 영화. 영화를 보려는 목적이 배우들 때문이면 추천. 스토리를 기대하는거면 비추.  ","6"
"767","정치분위기타서 한탕챙겨보겟다는 야매스러운 영화. 스토리는 조잡 개연성 제로 교훈 그딴거 없음 볼거리는 배우 외모 뿐. 감독님 꼭 이렇게 만드셔야했나요jQuery224030781234700481375_1518798799064?....  ","1"
"768","진짜 다 죽여버리고 싶다ㅡ 이따위걸 영화라고..  ","1"
"769","강동원나와서 이정도지 강동원아니였으면 ㅋㅋㅋ 영화가 진짜 개연성이 1도없는느낌 ㅋㅋ  ","3"
"770","동원아!!마!마!마!내가 편집해도 이거보단 잘 할듯...  ","1"
"771","알바들이 판을 치는구만~하긴~속아봐야 알지  ","1"
"772","시x 내가 안남기는데 정직하게 구원해주고싶어서 올립니다강동웜 성격 찌x하게 만들어놓고 머리스타일도 거x에 옷도 거x처럼 입혀놓고이야기 개연성 1도없고존나 자기가 죽여놓고 니가 죽인거라고 우기고아니그냥 이야기 존x 쓰x기입니다말이 필요없음  ","2"
"773","배우들이 많이 아까운 영화...?  하나같이 다 좋은배우들이지만 스토리가 그걸 따라가지 못하는 느낌 전제적으로 좀 아쉬웠다 다크동원이는 옳았지만  ","4"
"774","강동원 최고!! 음악도 좋아요!!!  ","10"
"775","눈호강 제대로 햇어요 ㅎㅎ 탄탄한 배우들으 ㅣ연ㄱ기도 좋앗어요 ㅎ  ","10"
"776","강동원 때문에 보긴 했는데 재밌엇당  ","9"
"777","지루할 틈이 없는 영화!  ","10"
"778","이번에도 강동원 외모가 열일을 ㅋㅋ  ","9"
"779","음악 굿 강동원 완전 굿이예요!  ","10"
"780","잘 보고 왔습니다~^ㅡ^  ","10"
"781","일본 원작 보다 재밌게 봤어요. 원작과 달라서 더 좋았고 액션도 들어가서 지루하지 않고 원작에서는 못 느꼈던 감동도 있어서 좋았어요. 그리고 영화에서 노래도 중요한데 신해철님 노래가 영화랑 잘 어울려서 기억에 더 남아요. 따뜻하고 재밌는 영화 감사해요  ","10"
"782","강동원 원톱인데도 전혀 부족하지 않음  ","10"
"783","원작영화랑 또 다른 매력이!!  ","10"
"784","아무도 믿을 수 없는 세상에서 날 믿어주는 친구가 한명만 있어도 고맙지 않을까  ","10"
"785","초반부터 몰입도도 좋고 잘만든 영화였어요  ","9"
"786","오바하지 않고 현실적인 느낌이라 더 마음에 듬  ","10"
"787","강동원 연기 잘하네요! 재미있어요~~~  ","10"
"788","하 잘생겼다. 강동원 보러 갔다가 영화도 재밌고 깔끔해서 좋았다.  ","10"
"789","재밌어요 보는 내내 지루하지 않던 영화!  ","10"
"790","믿음의 힘에 대해 일깨워주는 영화.  ","10"
"791","원작과 달라서 좋음^^ 재밌음  ","10"
"792","꼭 봐야 겠다는 생각을 했었는데 우연히 생긴 예매권으로 개봉 첫 날 관람했습니다 영화 속에 의미도 있고 좋았습니다!  ","10"
"793","결국 사람이 살아 가는거엔 인간의 신뢰가 아닐까하는 생각에 들었네요ㅎㅎ  ","10"
"794","지루하지 않고 재밌었습니다~ 강동원 열일하네요  ","10"
"795","괜찮았습니다. 강동원 연기 좋네요  ","8"
"796","연출이 개 엉망입니다. 연출이 구려서 배우들 연기력까지 깍아먹습니다. 웬만해서는 발연기 안하는 배우들인데 연출을 어떻게하면 이런 탑배우들을 발연기 배우로 둔갑시킬수 있는지 의문이네요.  ","2"
